1, 190.1698900876833
2, 186.4230945120985
3, 184.20695108792322
4, 182.61854784770424
5, 181.56537786113913
6, 180.48858383160265
7, 179.6603500752104
8, 179.04713554876207
9, 178.47308316747842
10, 177.83426879009025
11, 177.23902713166171
12, 176.76416379948458
13, 176.2831699807984
14, 175.87749088973973
15, 175.5170985423186
16, 175.1458762478972
17, 174.78830756322049
18, 174.44646901679548
19, 174.1428081965542
20, 173.84196421489548
21, 173.55672759669068
22, 173.2675043188027
23, 172.98457833180223
24, 172.72414970520137
25, 172.4800049295327
26, 172.2447600017468
27, 172.00931913044323
28, 171.7918018086709
29, 171.582892454173
30, 171.36759797071903
31, 171.19389694921134
32, 171.01114289186782
33, 170.81198441112528
34, 170.64068985977107
35, 170.47707576879372
36, 170.31798337795212
37, 170.14310357925484
38, 169.99105964222275
39, 169.81230247554885
40, 169.65628619722287
41, 169.5055029227081
42, 169.3472484702754
43, 169.22306159540992
44, 169.08455425560933
45, 168.95066691645846
46, 168.80785084770787
47, 168.688945272027
48, 168.55293614988162
49, 168.41971443679773
50, 168.27187626562704
51, 168.14409973033227
52, 168.01048601569738
53, 167.87850669952445
54, 167.7663837507605
55, 167.6565446679989
56, 167.54765040933484
57, 167.442303668923
58, 167.32112835750362
59, 167.20767914207235
60, 167.10450614432156
61, 166.993241191121
62, 166.88500812191302
63, 166.78567810257275
64, 166.6846087103848
65, 166.58282353994275
66, 166.47489687554517
67, 166.37542558017813
68, 166.2794679837676
69, 166.18772191730594
70, 166.096112904718
71, 165.9999122343891
72, 165.91148509285705
73, 165.828546489352
74, 165.73390416309232
75, 165.64721238231616
76, 165.55721915172848
77, 165.4764026717974
78, 165.37675466726122
79, 165.28887329134753
80, 165.2032085289403
81, 165.1293752941176
82, 165.0456488830785
83, 164.97053119255077
84, 164.89648286023518
85, 164.81465698782847
86, 164.7450520624577
87, 164.6775923598232
88, 164.59836106512904
89, 164.52723497724705
90, 164.44711492025482
91, 164.37364948069225
92, 164.29724166975254
93, 164.21997120583595
94, 164.14783445206695
95, 164.06786308698426
96, 163.99407493735316
97, 163.91814177754705
98, 163.85248547702628
99, 163.7858693568938
100, 163.71256412019596
101, 163.6388199601617
102, 163.56942168262
103, 163.50395792838296
104, 163.4375143985222
105, 163.36733424744492
106, 163.30151582610165
107, 163.23341106395134
108, 163.17002462489106
109, 163.10677431260888
110, 163.03740560390887
111, 162.97893593217125
112, 162.91728590266197
113, 162.85200650539764
114, 162.7862833885253
115, 162.73129288558613
116, 162.6752521364491
117, 162.61359558527892
118, 162.5565533299766
119, 162.49955863944547
120, 162.44189947373135
121, 162.37882852620567
122, 162.3203721706586
123, 162.26308492065613
124, 162.20461116225465
125, 162.14894968667463
126, 162.09248159360078
127, 162.02912752411657
128, 161.9750939515043
129, 161.92493313253752
130, 161.86577669851812
131, 161.81541798906377
132, 161.76771869419014
133, 161.7151143528855
134, 161.65929516828498
135, 161.6066251144387
136, 161.55752584229097
137, 161.51053414783746
138, 161.45724069187676
139, 161.41011042589494
140, 161.35459612033318
141, 161.30154064795727
142, 161.2525664813999
143, 161.20112967106544
144, 161.15261733500523
145, 161.10363651252834
146, 161.05244926889858
147, 161.004956396287
148, 160.9539019336695
149, 160.9053008690576
150, 160.85392312660454
151, 160.80209779228818
152, 160.754089120729
153, 160.69999778843615
154, 160.65664537757294
155, 160.6139657702522
156, 160.56582751891688
157, 160.51947592407612
158, 160.47691929203762
159, 160.43453416988578
160, 160.39296591880594
161, 160.35258934885252
162, 160.30438694742116
163, 160.2585283921122
164, 160.21960056733832
165, 160.17043495023552
166, 160.1260828066071
167, 160.07266586290586
168, 160.02824673080252
169, 159.9810314698744
170, 159.93750811775092
171, 159.90009221158704
172, 159.85307787913706
173, 159.8097250869117
174, 159.76891887372977
175, 159.7297956243858
176, 159.6797543558334
177, 159.63543264655596
178, 159.5894939453356
179, 159.54576688064148
180, 159.5008465022705
181, 159.4574399073589
182, 159.4128629290935
183, 159.37280662939114
184, 159.33071414036388
185, 159.286877453397
186, 159.24757304210624
187, 159.20668067211838
188, 159.16463898544828
189, 159.12193422378758
190, 159.08399510745693
191, 159.04287947182064
192, 159.00462832299604
193, 158.96568131138037
194, 158.9234653174142
195, 158.8846477286795
196, 158.84832559343116
197, 158.81107852161264
198, 158.77085012949246
199, 158.73481983044783
200, 158.69339091295763
201, 158.65362807780755
202, 158.62047555075813
203, 158.58246860397492
204, 158.54528155264074
205, 158.5075929225742
206, 158.4688570359337
207, 158.43366276582225
208, 158.3990679573657
209, 158.36185396607905
210, 158.3227106726646
211, 158.28875626513803
212, 158.25449802453252
213, 158.21685211994338
214, 158.17665749279863
215, 158.13967305478678
216, 158.10282172331594
217, 158.06914679348458
218, 158.03445116365208
219, 158.0012182217928
220, 157.96233339184013
221, 157.9233191525759
222, 157.88467711257874
223, 157.85220348425182
224, 157.81990172134292
225, 157.7833658056821
226, 157.74590414597725
227, 157.7105174340722
228, 157.6805394712065
229, 157.64695591574147
230, 157.61260599984794
231, 157.57744067273796
232, 157.54157911553798
233, 157.50973781391914
234, 157.48067365132144
235, 157.44496441118034
236, 157.4122913130297
237, 157.379496478427
238, 157.34372108966707
239, 157.30644204480177
240, 157.27143530389222
241, 157.23837059906197
242, 157.20752703409184
243, 157.17745281022562
244, 157.14761461430047
245, 157.11493362552204
246, 157.08417634349794
247, 157.05441894415821
248, 157.02399361566484
249, 156.99299094197295
250, 156.96015386034043
251, 156.930024627603
252, 156.90181320598552
253, 156.86772238898334
254, 156.83536880269853
255, 156.80789737507223
